lemmas	text	sentence_num	index_of_token_sent	tags
,	,	2019Sekta_radikalnogo_feminizma.xml_43	4	content
мыть	мыть	2019Sekta_radikalnogo_feminizma.xml_43	5	content
пол	полы	2019Sekta_radikalnogo_feminizma.xml_43	6	content
,	,	2019Sekta_radikalnogo_feminizma.xml_43	7	content
воспитывать	воспитывать	2019Sekta_radikalnogo_feminizma.xml_43	8	content
ребенок	детей	2019Sekta_radikalnogo_feminizma.xml_43	9	content
-	-	2019Sekta_radikalnogo_feminizma.xml_43	10	content
весь	все	2019Sekta_radikalnogo_feminizma.xml_43	11	content
это	это	2019Sekta_radikalnogo_feminizma.xml_43	12	content
,	,	2019Sekta_radikalnogo_feminizma.xml_43	13	None
по	по	2019Sekta_radikalnogo_feminizma.xml_43	14	cue
мнение	мнению	2019Sekta_radikalnogo_feminizma.xml_43	15	cue
некоторый	некоторых	2019Sekta_radikalnogo_feminizma.xml_43	16	source
радикальный	радикальных	2019Sekta_radikalnogo_feminizma.xml_43	17	source
феминистка	феминисток	2019Sekta_radikalnogo_feminizma.xml_43	18	source
,	,	2019Sekta_radikalnogo_feminizma.xml_43	19	None
преступление	преступление	2019Sekta_radikalnogo_feminizma.xml_43	20	content
и	и	2019Sekta_radikalnogo_feminizma.xml_43	21	content
порок	порок	2019Sekta_radikalnogo_feminizma.xml_43	22	content
,	,	2019Sekta_radikalnogo_feminizma.xml_43	23	content
так	так	2019Sekta_radikalnogo_feminizma.xml_43	24	content
как	как	2019Sekta_radikalnogo_feminizma.xml_43	25	content
свидетельствовать	свидетельствует	2019Sekta_radikalnogo_feminizma.xml_43	26	content
о	о	2019Sekta_radikalnogo_feminizma.xml_43	27	content
мужчина	мужчинах	2019Sekta_radikalnogo_feminizma.xml_43	28	content
-	-	2019Sekta_radikalnogo_feminizma.xml_43	29	content
эксплуататор	эксплуататорах	2019Sekta_radikalnogo_feminizma.xml_43	30	content
.	.	2019Sekta_radikalnogo_feminizma.xml_43	31	None
выборы	Выборы	2020_Corpus2_0Gastronomicheskie_khroniki.xml_202	1	None
у	у	2020_Corpus2_0Gastronomicheskie_khroniki.xml_202	2	None
вы	вас	2020_Corpus2_0Gastronomicheskie_khroniki.xml_202	3	None
пройти	пройдут	2020_Corpus2_0Gastronomicheskie_khroniki.xml_202	4	None
,	,	2020_Corpus2_0Gastronomicheskie_khroniki.xml_202	5	None
и	и	2020_Corpus2_0Gastronomicheskie_khroniki.xml_202	6	None
обратно	обратно	2020_Corpus2_0Gastronomicheskie_khroniki.xml_202	7	None
.	.	2020_Corpus2_0Gastronomicheskie_khroniki.xml_202	8	None
но	Но	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	1	None
однажды	однажды	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	2	None
она	она	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	3	None
провести	провела	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	4	None
несколько	несколько	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	5	None
день	дней	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	6	None
в	в	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	7	None
гость	гостях	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	8	None
у	у	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	9	None
ливийский	ливийского	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	10	None
вождь	вождя	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	11	None
-	-	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	12	None
Муамар	Муаммара	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	13	None
Каддафи	Каддафи	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	14	None
.	.	2020_Corpus2_0Gastronomicheskie_khroniki.xml_525	15	None
публика	Публика	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_97	1	None
быть	была	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_97	2	None
самый	самая	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_97	3	None
разношерстный	разношерстная	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_97	4	None
.	.	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_97	5	None
стихи	Стихи	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	1	None
Басё	Басё	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	2	None
,	,	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	3	None
Исса	Иссы	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	4	None
,	,	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	5	None
Бусон	Бусона	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	6	None
и	и	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	7	None
другой	других	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	8	None
классик	классиков	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	9	None
жанр	жанра	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	10	None
я	я	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	11	None
лишь	лишь	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	12	None
бегло	бегло	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	13	None
просмотреть	просмотрел	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	14	None
.	.	2020_Corpus2_0Iz_zhizni_odnogo_ezha.xml_164	15	None
когда	Когда	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	1	None
он	он	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	2	None
очнуться	очнулся	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	3	None
после	после	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	4	None
операция	операции	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	5	None
,	,	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	6	None
он	он	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	7	None
видеть	видел	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	8	None
прекрасно	прекрасно	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	9	None
и	и	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	10	None
без	без	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	11	None
очки	очков	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	12	None
.	.	2020_Corpus2_0Kakie_nashi_gody_1.xml_10	13	None
в	В	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	1	None
каждый	каждом	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	2	None
номер	номере	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	3	None
быть	была	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	4	None
ванный	ванная	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	5	None
комната	комната	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	6	None
,	,	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	7	None
именно	именно	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	8	None
там	там	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	9	None
Фазиль	Фазиль	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	10	None
репетировать	репетировал	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	11	None
свой	свою	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	12	None
речь	речь	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	13	None
на	на	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	14	None
конференция	конференции	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	15	None
,	,	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	16	None
проверять	проверяя	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	17	None
по	по	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	18	None
часы	часам	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	19	None
время	время	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	20	None
,	,	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	21	None
выделить	выделенное	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	22	None
на	на	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	23	None
выступление	выступление	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	24	None
.	.	2020_Corpus2_0Kakie_nashi_gody_1.xml_17	25	None
я	Я	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	1	None
честно	честно	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	2	None
выучить	выучила	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	3	None
этот	эту	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	4	None
поэма	поэму	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	5	None
,	,	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	6	None
но	но	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	7	None
перед	перед	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	8	None
Михаил	Михаилом	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	9	None
Ильич	Ильичом	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	10	None
Ромм	Роммом	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	11	None
она	она	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	12	None
как-то	как-то	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	13	None
не	не	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	14	None
пройти	прошла	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	15	None
.	.	2020_Corpus2_0Kakie_nashi_gody_1.xml_665	16	None
-	-	2020_Corpus2_0Milaya_reptiliya.xml_236	1	None
не	Не	2020_Corpus2_0Milaya_reptiliya.xml_236	2	None
бояться	боись	2020_Corpus2_0Milaya_reptiliya.xml_236	3	None
,	,	2020_Corpus2_0Milaya_reptiliya.xml_236	4	None
Пашок	Пашок	2020_Corpus2_0Milaya_reptiliya.xml_236	5	None
,	,	2020_Corpus2_0Milaya_reptiliya.xml_236	6	None
она	она	2020_Corpus2_0Milaya_reptiliya.xml_236	7	None
же	ж	2020_Corpus2_0Milaya_reptiliya.xml_236	8	None
ты	тебе	2020_Corpus2_0Milaya_reptiliya.xml_236	9	None
не	не	2020_Corpus2_0Milaya_reptiliya.xml_236	10	None
на	на	2020_Corpus2_0Milaya_reptiliya.xml_236	11	None
горло	горло	2020_Corpus2_0Milaya_reptiliya.xml_236	12	None
намотаться	намоталась	2020_Corpus2_0Milaya_reptiliya.xml_236	13	None
,	,	2020_Corpus2_0Milaya_reptiliya.xml_236	14	None
-	-	2020_Corpus2_0Milaya_reptiliya.xml_236	15	None
подскочить	подскочил	2020_Corpus2_0Milaya_reptiliya.xml_236	16	None
к	к	2020_Corpus2_0Milaya_reptiliya.xml_236	17	None
ассистент	ассистенту	2020_Corpus2_0Milaya_reptiliya.xml_236	18	None
Иван	Иван	2020_Corpus2_0Milaya_reptiliya.xml_236	19	None
Иванович	Иваныч	2020_Corpus2_0Milaya_reptiliya.xml_236	20	None
.	.	2020_Corpus2_0Milaya_reptiliya.xml_236	21	None
разум	Разумом	2020_Corpus2_0Muraviinyi_kosmos.xml_72	1	None
,	,	2020_Corpus2_0Muraviinyi_kosmos.xml_72	2	None
в	в	2020_Corpus2_0Muraviinyi_kosmos.xml_72	3	None
тот	том	2020_Corpus2_0Muraviinyi_kosmos.xml_72	4	None
смысл	смысле	2020_Corpus2_0Muraviinyi_kosmos.xml_72	5	None
,	,	2020_Corpus2_0Muraviinyi_kosmos.xml_72	6	None
в	в	2020_Corpus2_0Muraviinyi_kosmos.xml_72	7	None
какой	каком	2020_Corpus2_0Muraviinyi_kosmos.xml_72	8	None
мы	мы	2020_Corpus2_0Muraviinyi_kosmos.xml_72	9	None
сам	сами	2020_Corpus2_0Muraviinyi_kosmos.xml_72	10	None
он	его	2020_Corpus2_0Muraviinyi_kosmos.xml_72	11	None
понимать	понимаем	2020_Corpus2_0Muraviinyi_kosmos.xml_72	12	None
,	,	2020_Corpus2_0Muraviinyi_kosmos.xml_72	13	None
обладать	обладаем	2020_Corpus2_0Muraviinyi_kosmos.xml_72	14	None
,	,	2020_Corpus2_0Muraviinyi_kosmos.xml_72	15	None
из	из	2020_Corpus2_0Muraviinyi_kosmos.xml_72	16	None
весь	всех	2020_Corpus2_0Muraviinyi_kosmos.xml_72	17	None
миллион	миллионов	2020_Corpus2_0Muraviinyi_kosmos.xml_72	18	None
вид	видов	2020_Corpus2_0Muraviinyi_kosmos.xml_72	19	None
населять	населяющих	2020_Corpus2_0Muraviinyi_kosmos.xml_72	20	None
планета	планету	2020_Corpus2_0Muraviinyi_kosmos.xml_72	21	None
животное	животных	2020_Corpus2_0Muraviinyi_kosmos.xml_72	22	None
,	,	2020_Corpus2_0Muraviinyi_kosmos.xml_72	23	None
только	только	2020_Corpus2_0Muraviinyi_kosmos.xml_72	24	None
мы	мы	2020_Corpus2_0Muraviinyi_kosmos.xml_72	25	None
-	-	2020_Corpus2_0Muraviinyi_kosmos.xml_72	26	None
вероятность	вероятность	2020_Corpus2_0Muraviinyi_kosmos.xml_72	27	None
,	,	2020_Corpus2_0Muraviinyi_kosmos.xml_72	28	None
верно	вернее	2020_Corpus2_0Muraviinyi_kosmos.xml_72	29	None
невероятность	невероятность	2020_Corpus2_0Muraviinyi_kosmos.xml_72	30	None
,	,	2020_Corpus2_0Muraviinyi_kosmos.xml_72	31	None
очевидный	очевидна	2020_Corpus2_0Muraviinyi_kosmos.xml_72	32	None
с	с	2020_Corpus2_0Muraviinyi_kosmos.xml_72	33	None
первый	первого	2020_Corpus2_0Muraviinyi_kosmos.xml_72	34	None
взгляд	взгляда	2020_Corpus2_0Muraviinyi_kosmos.xml_72	35	None
.	.	2020_Corpus2_0Muraviinyi_kosmos.xml_72	36	None
я	Мне	2020_Corpus2_0Muraviinyi_kosmos.xml_87	1	None
казаться	кажется	2020_Corpus2_0Muraviinyi_kosmos.xml_87	2	None
,	,	2020_Corpus2_0Muraviinyi_kosmos.xml_87	3	None
что	что	2020_Corpus2_0Muraviinyi_kosmos.xml_87	4	None
такой	такой	2020_Corpus2_0Muraviinyi_kosmos.xml_87	5	None
вывод	вывод	2020_Corpus2_0Muraviinyi_kosmos.xml_87	6	None
слишком	слишком	2020_Corpus2_0Muraviinyi_kosmos.xml_87	7	None
поспешный	поспешен	2020_Corpus2_0Muraviinyi_kosmos.xml_87	8	None
(	(	2020_Corpus2_0Muraviinyi_kosmos.xml_87	9	None
большинство	большинству	2020_Corpus2_0Muraviinyi_kosmos.xml_87	10	None
ученый	ученых	2020_Corpus2_0Muraviinyi_kosmos.xml_87	11	None
тоже	тоже	2020_Corpus2_0Muraviinyi_kosmos.xml_87	12	None
,	,	2020_Corpus2_0Muraviinyi_kosmos.xml_87	13	None
но	но	2020_Corpus2_0Muraviinyi_kosmos.xml_87	14	None
из	из	2020_Corpus2_0Muraviinyi_kosmos.xml_87	15	None
другой	других	2020_Corpus2_0Muraviinyi_kosmos.xml_87	16	None
соображение	соображений	2020_Corpus2_0Muraviinyi_kosmos.xml_87	17	None
)	)	2020_Corpus2_0Muraviinyi_kosmos.xml_87	18	None
.	.	2020_Corpus2_0Muraviinyi_kosmos.xml_87	19	None
-	-	2020_Corpus2_0Papa-yumorist.xml_183	1	None
вы	Вас	2020_Corpus2_0Papa-yumorist.xml_183	2	None
ждать	ждет	2020_Corpus2_0Papa-yumorist.xml_183	3	None
сюрприз	сюрприз	2020_Corpus2_0Papa-yumorist.xml_183	4	None
,	,	2020_Corpus2_0Papa-yumorist.xml_183	5	None
-	-	2020_Corpus2_0Papa-yumorist.xml_183	6	None
предупредить	предупредил	2020_Corpus2_0Papa-yumorist.xml_183	7	None
папа	папа	2020_Corpus2_0Papa-yumorist.xml_183	8	None
и	и	2020_Corpus2_0Papa-yumorist.xml_183	9	None
запереться	заперся	2020_Corpus2_0Papa-yumorist.xml_183	10	None
в	в	2020_Corpus2_0Papa-yumorist.xml_183	11	None
детская	детской	2020_Corpus2_0Papa-yumorist.xml_183	12	None
.	.	2020_Corpus2_0Papa-yumorist.xml_183	13	None
не	Не	2020_Corpus2_0Velikoe_pereselenie.xml_44	1	None
дать	дай	2020_Corpus2_0Velikoe_pereselenie.xml_44	2	None
бог	бог	2020_Corpus2_0Velikoe_pereselenie.xml_44	3	None
,	,	2020_Corpus2_0Velikoe_pereselenie.xml_44	4	None
с	с	2020_Corpus2_0Velikoe_pereselenie.xml_44	5	None
оно	ним	2020_Corpus2_0Velikoe_pereselenie.xml_44	6	None
что	что	2020_Corpus2_0Velikoe_pereselenie.xml_44	7	None
случиться	случится	2020_Corpus2_0Velikoe_pereselenie.xml_44	8	None
-	-	2020_Corpus2_0Velikoe_pereselenie.xml_44	9	None
цивилизация	цивилизация	2020_Corpus2_0Velikoe_pereselenie.xml_44	10	None
тут	тут	2020_Corpus2_0Velikoe_pereselenie.xml_44	11	None
же	же	2020_Corpus2_0Velikoe_pereselenie.xml_44	12	None
и	и	2020_Corpus2_0Velikoe_pereselenie.xml_44	13	None
кончиться	кончится	2020_Corpus2_0Velikoe_pereselenie.xml_44	14	None
,	,	2020_Corpus2_0Velikoe_pereselenie.xml_44	15	None
вместе	вместе	2020_Corpus2_0Velikoe_pereselenie.xml_44	16	None
с	с	2020_Corpus2_0Velikoe_pereselenie.xml_44	17	None
виртуальный	виртуальным	2020_Corpus2_0Velikoe_pereselenie.xml_44	18	None
мир	миром	2020_Corpus2_0Velikoe_pereselenie.xml_44	19	None
,	,	2020_Corpus2_0Velikoe_pereselenie.xml_44	20	None
в	в	2020_Corpus2_0Velikoe_pereselenie.xml_44	21	None
который	который	2020_Corpus2_0Velikoe_pereselenie.xml_44	22	None
все	все	2020_Corpus2_0Velikoe_pereselenie.xml_44	23	None
постепенно	постепенно	2020_Corpus2_0Velikoe_pereselenie.xml_44	24	None
переселяться	переселялись	2020_Corpus2_0Velikoe_pereselenie.xml_44	25	None
,	,	2020_Corpus2_0Velikoe_pereselenie.xml_44	26	None
а	а	2020_Corpus2_0Velikoe_pereselenie.xml_44	27	None
тут	тут	2020_Corpus2_0Velikoe_pereselenie.xml_44	28	None
,	,	2020_Corpus2_0Velikoe_pereselenie.xml_44	29	None
из-за	из-за	2020_Corpus2_0Velikoe_pereselenie.xml_44	30	None
вирусный	вирусной	2020_Corpus2_0Velikoe_pereselenie.xml_44	31	None
изоляция	изоляции	2020_Corpus2_0Velikoe_pereselenie.xml_44	32	None
,	,	2020_Corpus2_0Velikoe_pereselenie.xml_44	33	None
произойти	произошла	2020_Corpus2_0Velikoe_pereselenie.xml_44	34	None
сингулярность	сингулярность	2020_Corpus2_0Velikoe_pereselenie.xml_44	35	None
.	.	2020_Corpus2_0Velikoe_pereselenie.xml_44	36	None
вода	Вода	2020_Corpus2_0Yarkie_vospominaniya.xml_150	1	None
из	из	2020_Corpus2_0Yarkie_vospominaniya.xml_150	2	None
она	нее	2020_Corpus2_0Yarkie_vospominaniya.xml_150	3	None
протечь	протекла	2020_Corpus2_0Yarkie_vospominaniya.xml_150	4	None
на	на	2020_Corpus2_0Yarkie_vospominaniya.xml_150	5	None
тепловыделяющий	тепловыделяющую	2020_Corpus2_0Yarkie_vospominaniya.xml_150	6	None
сборка	сборку	2020_Corpus2_0Yarkie_vospominaniya.xml_150	7	None
,	,	2020_Corpus2_0Yarkie_vospominaniya.xml_150	8	None
тот	та	2020_Corpus2_0Yarkie_vospominaniya.xml_150	9	None
тоже	тоже	2020_Corpus2_0Yarkie_vospominaniya.xml_150	10	None
начать	начала	2020_Corpus2_0Yarkie_vospominaniya.xml_150	11	None
ржаветь	ржаветь	2020_Corpus2_0Yarkie_vospominaniya.xml_150	12	None
,	,	2020_Corpus2_0Yarkie_vospominaniya.xml_150	13	None
продукт	продукты	2020_Corpus2_0Yarkie_vospominaniya.xml_150	14	None
коррозия	коррозии	2020_Corpus2_0Yarkie_vospominaniya.xml_150	15	None
заблокировать	заблокировали	2020_Corpus2_0Yarkie_vospominaniya.xml_150	16	None
отвод	отвод	2020_Corpus2_0Yarkie_vospominaniya.xml_150	17	None
тепло	тепла	2020_Corpus2_0Yarkie_vospominaniya.xml_150	18	None
,	,	2020_Corpus2_0Yarkie_vospominaniya.xml_150	19	None
урановый	урановая	2020_Corpus2_0Yarkie_vospominaniya.xml_150	20	None
ячейка	ячейка	2020_Corpus2_0Yarkie_vospominaniya.xml_150	21	None
перегреться	перегрелась	2020_Corpus2_0Yarkie_vospominaniya.xml_150	22	None
,	,	2020_Corpus2_0Yarkie_vospominaniya.xml_150	23	None
и	и	2020_Corpus2_0Yarkie_vospominaniya.xml_150	24	None
активный	активная	2020_Corpus2_0Yarkie_vospominaniya.xml_150	25	None
