lemmas	text	sentence_num	index_of_token_sent	tags
posunout	posunula	ln95048-122-p2s5	4	content
do	do	ln95048-122-p2s5	5	content
sociálně	sociálně	ln95048-122-p2s5	6	content
těžko	těžko	ln95048-122-p2s5	7	content
stravitelný	stravitelné	ln95048-122-p2s5	8	content
poloha	polohy	ln95048-122-p2s5	9	content
,	,	ln95048-122-p2s5	10	content
""""	""""	ln95048-122-p2s5	11	content
uvést	uvedl	ln95048-122-p2s5	12	cue
.	.	ln95048-122-p2s5	13	None
Pavel	Pavel	ln95048-124-p3s19	1	None
Kulička	Kulička	ln95048-124-p3s19	2	None
(	(	ln95048-124-p3s19	3	None
LSNS	LSNS	ln95048-124-p3s19	4	None
)	)	ln95048-124-p3s19	5	None
,	,	ln95048-124-p3s19	6	None
poslanec	poslanec	ln95048-124-p3s19	7	None
:	:	ln95048-124-p3s19	8	None
dosáhnout	Dosáhl	ln95048-124-p3s19	9	None
být	jsem	ln95048-124-p3s19	10	None
nadporučík	nadporučíka	ln95048-124-p3s19	11	None
v	v	ln95048-124-p3s19	12	None
záloha	záloze	ln95048-124-p3s19	13	None
.	.	ln95048-124-p3s19	14	None
Dallas	Dallas	ln95049-033-p3s3	1	None
remizovat	remizoval	ln95049-033-p3s3	2	None
3	3	ln95049-033-p3s3	3	None
:	:	ln95049-033-p3s3	4	None
3	3	ln95049-033-p3s3	5	None
s	s	ln95049-033-p3s3	6	None
Vancouver	Vancouverem	ln95049-033-p3s3	7	None
zásluha	zásluhou	ln95049-033-p3s3	8	None
branka	branky	ln95049-033-p3s3	9	None
Gagner	Gagnera	ln95049-033-p3s3	10	None
v	ve	ln95049-033-p3s3	11	None
46	46	ln95049-033-p3s3	12	None
.	.	ln95049-033-p3s3	13	None
minuta	minutě	ln95049-033-p3s3	14	None
.	.	ln95049-033-p3s3	15	None
""""	""""	ln95049-047-p3s4	1	content
být	Je	ln95049-047-p3s4	2	content
ten	to	ln95049-047-p3s4	3	content
odvážný	nejodvážnější	ln95049-047-p3s4	4	content
člověk	člověk	ln95049-047-p3s4	5	content
,	,	ln95049-047-p3s4	6	content
jaký	jakého	ln95049-047-p3s4	7	content
být	jsem	ln95049-047-p3s4	8	content
v	v	ln95049-047-p3s4	9	content
život	životě	ln95049-047-p3s4	10	content
poznat	poznal	ln95049-047-p3s4	11	content
,	,	ln95049-047-p3s4	12	content
""""	""""	ln95049-047-p3s4	13	content
říci	řekl	ln95049-047-p3s4	14	cue
.	.	ln95049-047-p3s4	15	None
""""	""""	ln95049-059-p7s4	1	content
dojít	Dojde	ln95049-059-p7s4	2	content
tak	tak	ln95049-059-p7s4	3	content
k	k	ln95049-059-p7s4	4	content
souboj	souboji	ln95049-059-p7s4	5	content
mezi	mezi	ln95049-059-p7s4	6	content
historicky	historicky	ln95049-059-p7s4	7	content
poučený	poučenou	ln95049-059-p7s4	8	content
a	a	ln95049-059-p7s4	9	content
moderní	moderní	ln95049-059-p7s4	10	content
interpretace	interpretací	ln95049-059-p7s4	11	content
,	,	ln95049-059-p7s4	12	content
""""	""""	ln95049-059-p7s4	13	content
komentovat	komentoval	ln95049-059-p7s4	14	cue
dramaturgie	dramaturgii	ln95049-059-p7s4	15	None
večer	večera	ln95049-059-p7s4	16	None
propagátor	propagátor	ln95049-059-p7s4	17	source
starý	staré	ln95049-059-p7s4	18	source
hudba	hudby	ln95049-059-p7s4	19	source
Pavel	Pavel	ln95049-059-p7s4	20	source
Kalina	Kalina	ln95049-059-p7s4	21	source
.	.	ln95049-059-p7s4	22	None
napít	Napil	ln95049-068-p2s1	1	None
se	se	ln95049-068-p2s1	2	None
káva	kávy	ln95049-068-p2s1	3	None
,	,	ln95049-068-p2s1	4	None
zatvářit	zatvářil	ln95049-068-p2s1	5	None
se	se	ln95049-068-p2s1	6	None
znechuceně	znechuceně	ln95049-068-p2s1	7	None
a	a	ln95049-068-p2s1	8	None
ukázat	ukázal	ln95049-068-p2s1	9	None
špinavý	špinavým	ln95049-068-p2s1	10	None
okno	oknem	ln95049-068-p2s1	11	None
kavárna	kavárny	ln95049-068-p2s1	12	None
hotel	hotelu	ln95049-068-p2s1	13	None
Kaliningrad	Kaliningrad	ln95049-068-p2s1	14	None
na	na	ln95049-068-p2s1	15	None
velký	velkou	ln95049-068-p2s1	16	None
kaluž	kaluž	ln95049-068-p2s1	17	None
z	z	ln95049-068-p2s1	18	None
tající	tajícího	ln95049-068-p2s1	19	None
sníh	sněhu	ln95049-068-p2s1	20	None
na	na	ln95049-068-p2s1	21	None
daleký	nedaleké	ln95049-068-p2s1	22	None
křižovatka	křižovatce	ln95049-068-p2s1	23	None
dva	dvou	ln95049-068-p2s1	24	None
rušný	rušných	ln95049-068-p2s1	25	None
ulice	ulic	ln95049-068-p2s1	26	None
.	.	ln95049-068-p2s1	27	None
""""	""""	ln95049-068-p2s2	1	content
v	V	ln95049-068-p2s2	2	content
ten	těch	ln95049-068-p2s2	3	content
místo	místech	ln95049-068-p2s2	4	content
stávat	stával	ln95049-068-p2s2	5	content
dům	dům	ln95049-068-p2s2	6	content
Immanuel	Immanuela	ln95049-068-p2s2	7	content
Kant	Kanta	ln95049-068-p2s2	8	content
,	,	ln95049-068-p2s2	9	content
""""	""""	ln95049-068-p2s2	10	content
říci	řekl	ln95049-068-p2s2	11	cue
.	.	ln95049-068-p2s2	12	None
UNPROFOR	UNPROFOR	ln95049-070-p11s1	1	None
a	a	ln95049-070-p11s1	2	None
krajinský	krajinští	ln95049-070-p11s1	3	None
Srb	Srbové	ln95049-070-p11s1	4	None
""""	""""	ln95049-070-p11s1	5	content
snít	sní	ln95049-070-p11s1	6	content
stejný	stejný	ln95049-070-p11s1	7	content
sen	sen	ln95049-070-p11s1	8	content
,	,	ln95049-070-p11s1	9	content
a	a	ln95049-070-p11s1	10	content
to	to	ln95049-070-p11s1	11	content
sen	sen	ln95049-070-p11s1	12	content
o	o	ln95049-070-p11s1	13	content
vznik	vzniku	ln95049-070-p11s1	14	content
velký	velkého	ln95049-070-p11s1	15	content
Srbsko	Srbska	ln95049-070-p11s1	16	content
""""	""""	ln95049-070-p11s1	17	content
,	,	ln95049-070-p11s1	18	cue
říkat	říká	ln95049-070-p11s1	19	cue
sedmačtyřicetiletý	sedmačtyřicetiletá	ln95049-070-p11s1	20	source
Lidija	Lidija	ln95049-070-p11s1	21	source
Matičová	Matičová	ln95049-070-p11s1	22	source
,	,	ln95049-070-p11s1	23	None
povolání	povoláním	ln95049-070-p11s1	24	None
chemik	chemička	ln95049-070-p11s1	25	None
.	.	ln95049-070-p11s1	26	None
na	Na	ln95049-119-p3s3	1	None
odhalení	odhalení	ln95049-119-p3s3	2	None
s	s	ln95049-119-p3s3	3	None
celník	celníky	ln95049-119-p3s3	4	None
spolupracovat	spolupracovali	ln95049-119-p3s3	5	None
pracovník	pracovníci	ln95049-119-p3s3	6	None
protidrogový	protidrogové	ln95049-119-p3s3	7	None
brigáda	brigády	ln95049-119-p3s3	8	None
policie	Policie	ln95049-119-p3s3	9	None
ČR	ČR	ln95049-119-p3s3	10	None
.	.	ln95049-119-p3s3	11	None
""""	""""	mf920901-014-p2s1	1	content
evropský	Evropský	mf920901-014-p2s1	2	content
měnový	měnový	mf920901-014-p2s1	3	content
systém	systém	mf920901-014-p2s1	4	content
,	,	mf920901-014-p2s1	5	content
směnný	směnný	mf920901-014-p2s1	6	content
mechanismus	mechanismus	mf920901-014-p2s1	7	content
evropský	evropských	mf920901-014-p2s1	8	content
měna	měn	mf920901-014-p2s1	9	content
,	,	mf920901-014-p2s1	10	content
být	by	mf920901-014-p2s1	11	content
explodovat	explodoval	mf920901-014-p2s1	12	content
,	,	mf920901-014-p2s1	13	content
""""	""""	mf920901-014-p2s1	14	content
odpovědět	odpověděl	mf920901-014-p2s1	15	cue
včera	včera	mf920901-014-p2s1	16	None
francouzský	francouzský	mf920901-014-p2s1	17	source
ministr	ministr	mf920901-014-p2s1	18	source
finance	financí	mf920901-014-p2s1	19	source
Michel	Michel	mf920901-014-p2s1	20	source
Sapin	Sapin	mf920901-014-p2s1	21	source
na	na	mf920901-014-p2s1	22	None
otázka	otázku	mf920901-014-p2s1	23	None
,	,	mf920901-014-p2s1	24	None
jaký	jaké	mf920901-014-p2s1	25	None
být	by	mf920901-014-p2s1	26	None
být	byly	mf920901-014-p2s1	27	None
následek	následky	mf920901-014-p2s1	28	None
případný	případného	mf920901-014-p2s1	29	None
odmítnutí	odmítnutí	mf920901-014-p2s1	30	None
maastrichtský	maastrichtských	mf920901-014-p2s1	31	None
dohoda	dohod	mf920901-014-p2s1	32	None
o	o	mf920901-014-p2s1	33	None
evropský	Evropské	mf920901-014-p2s1	34	None
unie	unii	mf920901-014-p2s1	35	None
v	v	mf920901-014-p2s1	36	None
zářijový	zářijovém	mf920901-014-p2s1	37	None
referendum	referendu	mf920901-014-p2s1	38	None
.	.	mf920901-014-p2s1	39	None
v	V	mf920901-015-p2s3	1	None
první	první	mf920901-015-p2s3	2	None
jít	jde	mf920901-015-p2s3	3	None
o	o	mf920901-015-p2s3	4	None
zrušení	zrušení	mf920901-015-p2s3	5	None
nebo	nebo	mf920901-015-p2s3	6	None
upravení	upravení	mf920901-015-p2s3	7	None
centrální	centrální	mf920901-015-p2s3	8	None
regulace	regulace	mf920901-015-p2s3	9	None
cena	cen	mf920901-015-p2s3	10	None
u	u	mf920901-015-p2s3	11	None
řada	řady	mf920901-015-p2s3	12	None
komodita	komodit	mf920901-015-p2s3	13	None
.	.	mf920901-015-p2s3	14	None
předseda	Předseda	mf920901-021-p3s1	1	source
HZDS	HZDS	mf920901-021-p3s1	2	source
Vladimír	Vladimír	mf920901-021-p3s1	3	source
Mečiar	Mečiar	mf920901-021-p3s1	4	source
v	v	mf920901-021-p3s1	5	None
pátek	pátek	mf920901-021-p3s1	6	None
v	ve	mf920901-021-p3s1	7	None
slovenský	Slovenském	mf920901-021-p3s1	8	None
rozhlas	rozhlase	mf920901-021-p3s1	9	None
mimo	mimo	mf920901-021-p3s1	10	None
jiný	jiné	mf920901-021-p3s1	11	None
říci	řekl	mf920901-021-p3s1	12	cue
,	,	mf920901-021-p3s1	13	None
že	že	mf920901-021-p3s1	14	content
skupina	skupina	mf920901-021-p3s1	15	content
politik	politiků	mf920901-021-p3s1	16	content
,	,	mf920901-021-p3s1	17	content
který	kteří	mf920901-021-p3s1	18	content
se	se	mf920901-021-p3s1	19	content
shromažďovat	shromažďují	mf920901-021-p3s1	20	content
kolem	kolem	mf920901-021-p3s1	21	content
Jan	Jana	mf920901-021-p3s1	22	content
Ruml	Rumla	mf920901-021-p3s1	23	content
,	,	mf920901-021-p3s1	24	content
a	a	mf920901-021-p3s1	25	content
jeho	její	mf920901-021-p3s1	26	content
působení	působení	mf920901-021-p3s1	27	content
,	,	mf920901-021-p3s1	28	content
zejména	zejména	mf920901-021-p3s1	29	content
v	ve	mf920901-021-p3s1	30	content
federální	Federálním	mf920901-021-p3s1	31	content
shromáždění	shromáždění	mf920901-021-p3s1	32	content
a	a	mf920901-021-p3s1	33	content
na	na	mf920901-021-p3s1	34	content
ministerstvo	ministerstvu	mf920901-021-p3s1	35	content
vnitro	vnitra	mf920901-021-p3s1	36	content
ČR	ČR	mf920901-021-p3s1	37	content
,	,	mf920901-021-p3s1	38	content
být	je	mf920901-021-p3s1	39	content
znepokojující	znepokojující	mf920901-021-p3s1	40	content
.	.	mf920901-021-p3s1	41	None
uvést	Uvedl	mf920902-018-p2s2	1	cue
ten	to	mf920902-018-p2s2	2	content
včera	včera	mf920902-018-p2s2	3	content
ústřední	ústřední	mf920902-018-p2s2	4	content
ředitel	ředitel	mf920902-018-p2s2	5	content
ČOI	ČOI	mf920902-018-p2s2	6	content
Petr	Petr	mf920902-018-p2s2	7	content
pokorný	Pokorný	mf920902-018-p2s2	8	content
.	.	mf920902-018-p2s2	9	None
na	Na	mf920902-074-p2s1	1	content
120	120	mf920902-074-p2s1	2	content
až	až	mf920902-074-p2s1	3	content
150	150	mf920902-074-p2s1	4	content
hokejista	hokejistů	mf920902-074-p2s1	5	content
z	z	mf920902-074-p2s1	6	content
Evropa	Evropy	mf920902-074-p2s1	7	content
být	bude	mf920902-074-p2s1	8	content
hrát	hrát	mf920902-074-p2s1	9	content
v	v	mf920902-074-p2s1	10	content
tento	této	mf920902-074-p2s1	11	content
sezóna	sezóně	mf920902-074-p2s1	12	content
v	v	mf920902-074-p2s1	13	content
kanadskoamerický	kanadskoamerické	mf920902-074-p2s1	14	content
NHL	NHL	mf920902-074-p2s1	15	content
,	,	mf920902-074-p2s1	16	None
říci	řekl	mf920902-074-p2s1	17	cue
Alan	Alan	mf920902-074-p2s1	18	source
Eagleson	Eagleson	mf920902-074-p2s1	19	source
,	,	mf920902-074-p2s1	20	None
bývalý	bývalý	mf920902-074-p2s1	21	source
ředitel	ředitel	mf920902-074-p2s1	22	source
hráčský	hráčské	mf920902-074-p2s1	23	source
asociace	asociace	mf920902-074-p2s1	24	source
tento	této	mf920902-074-p2s1	25	source
liga	ligy	mf920902-074-p2s1	26	source
včera	včera	mf920902-074-p2s1	27	None
na	na	mf920902-074-p2s1	28	None
tiskový	tiskové	mf920902-074-p2s1	29	None
konference	konferenci	mf920902-074-p2s1	30	None
v	v	mf920902-074-p2s1	31	None
Praha	Praze	mf920902-074-p2s1	32	None
.	.	mf920902-074-p2s1	33	None
""""	""""	mf920902-074-p3s4	1	content
ten	To	mf920902-074-p3s4	2	content
být	by	mf920902-074-p3s4	3	content
ale	ale	mf920902-074-p3s4	4	content
být	byl	mf920902-074-p3s4	5	content
krok	krok	mf920902-074-p3s4	6	content
zpět	zpět	mf920902-074-p3s4	7	content
,	,	mf920902-074-p3s4	8	content
""""	""""	mf920902-074-p3s4	9	content
říci	řekl	mf920902-074-p3s4	10	cue
Eagleson	Eagleson	mf920902-074-p3s4	11	source
.	.	mf920902-074-p3s4	12	None
polovina	Polovinu	mf920922-006-p1s2	1	None
z	z	mf920922-006-p1s2	2	None
plánovaný	plánovaného	mf920922-006-p1s2	3	None
počet	počtu	mf920922-006-p1s2	4	None
vozidlo	vozidel	mf920922-006-p1s2	5	None
mít	měli	mf920922-006-p1s2	6	None
ostravský	ostravští	mf920922-006-p1s2	7	None
dopravce	dopravci	mf920922-006-p1s2	8	None
již	již	mf920922-006-p1s2	9	None
v	v	mf920922-006-p1s2	10	None
srpen	srpnu	mf920922-006-p1s2	11	None
nasadit	nasadit	mf920922-006-p1s2	12	None
na	na	mf920922-006-p1s2	13	None
málo	málo	mf920922-006-p1s2	14	None
frekventovaný	frekventované	mf920922-006-p1s2	15	None
linka	linky	mf920922-006-p1s2	16	None
.	.	mf920922-006-p1s2	17	None
""""	""""	mf920922-021-p2s2	1	content
muset	Musím	mf920922-021-p2s2	2	content
konstatovat	konstatovat	mf920922-021-p2s2	3	content
,	,	mf920922-021-p2s2	4	content
že	že	mf920922-021-p2s2	5	content
vedení	vedení	mf920922-021-p2s2	6	content
škodovka	Škodovky	mf920922-021-p2s2	7	content
předložit	nepředložilo	mf920922-021-p2s2	8	content
ten	to	mf920922-021-p2s2	9	content
,	,	mf920922-021-p2s2	10	content
co	co	mf920922-021-p2s2	11	content
být	jsme	mf920922-021-p2s2	12	content
očekávat	očekávali	mf920922-021-p2s2	13	content
,	,	mf920922-021-p2s2	14	content
""""	""""	mf920922-021-p2s2	15	content
říci	řekl	mf920922-021-p2s2	16	cue
po	po	mf920922-021-p2s2	17	None
svůj	svém	mf920922-021-p2s2	18	None
včerejší	včerejším	mf920922-021-p2s2	19	None
pětihodinový	pětihodinovém	mf920922-021-p2s2	20	None
jednání	jednání	mf920922-021-p2s2	21	None
s	se	mf920922-021-p2s2	22	None
zástupce	zástupci	mf920922-021-p2s2	23	None
koncern	koncernu	mf920922-021-p2s2	24	None
Škoda	Škoda	mf920922-021-p2s2	25	None
Plzeň	Plzeň	mf920922-021-p2s2	26	None
,	,	mf920922-021-p2s2	27	None
akciový	a	mf920922-021-p2s2	28	None
.	.	mf920922-021-p2s2	29	None
společnost	s	mf920922-021-p2s2	30	None
.	.	mf920922-021-p2s2	31	None
,	,	mf920922-021-p2s2	32	None
OS	OS	mf920922-021-p2s2	33	None
Kovo	Kovo	mf920922-021-p2s2	34	None
,	,	mf920922-021-p2s2	35	None
FMD	FMD	mf920922-021-p2s2	36	None
a	a	mf920922-021-p2s2	37	None
FNM	FNM	mf920922-021-p2s2	38	None
český	český	mf920922-021-p2s2	39	source
ministr	ministr	mf920922-021-p2s2	40	source
obchod	obchodu	mf920922-021-p2s2	41	source
a	a	mf920922-021-p2s2	42	source
průmysl	průmyslu	mf920922-021-p2s2	43	source
Vladimír	Vladimír	mf920922-021-p2s2	44	source
Dlouhý	Dlouhý	mf920922-021-p2s2	45	source
.	.	mf920922-021-p2s2	46	None
ministr	Ministr	mf920922-021-p6s1	1	source
Dlouhý	Dlouhý	mf920922-021-p6s1	2	source
poznamenat	poznamenal	mf920922-021-p6s1	3	cue
,	,	mf920922-021-p6s1	4	None
že	že	mf920922-021-p6s1	5	content
pokud	pokud	mf920922-021-p6s1	6	content
být	nebudou	mf920922-021-p6s1	7	content
uvedený	uvedené	mf920922-021-p6s1	8	content
požadavek	požadavky	mf920922-021-p6s1	9	content
splněný	splněny	mf920922-021-p6s1	10	content
,	,	mf920922-021-p6s1	11	content
lze	lze	mf920922-021-p6s1	12	content
očekávat	očekávat	mf920922-021-p6s1	13	content
jistý	jisté	mf920922-021-p6s1	14	content
personální	personální	mf920922-021-p6s1	15	content
změna	změny	mf920922-021-p6s1	16	content
v	ve	mf920922-021-p6s1	17	content
vedení	vedení	mf920922-021-p6s1	18	content
plzeňský	plzeňského	mf920922-021-p6s1	19	content
závod	závodu	mf920922-021-p6s1	20	content
.	.	mf920922-021-p6s1	21	None
půda	Půda	mf920922-036-p2s4	1	None
statek	statku	mf920922-036-p2s4	2	None
být	by	mf920922-036-p2s4	3	None
mít	měla	mf920922-036-p2s4	4	None
být	být	mf920922-036-p2s4	5	None
využívaný	využívána	mf920922-036-p2s4	6	None
mj	mj	mf920922-036-p2s4	7	None
.	.	mf920922-036-p2s4	8	None
pro	pro	mf920922-036-p2s4	9	None
vytváření	vytváření	mf920922-036-p2s4	10	None
""""	""""	mf920922-036-p2s4	11	None
zelený	zelených	mf920922-036-p2s4	12	None
plíce	plic	mf920922-036-p2s4	13	None
Praha	Prahy	mf920922-036-p2s4	14	None
""""	""""	mf920922-036-p2s4	15	None
zakládání	zakládáním	mf920922-036-p2s4	16	None
les	lesů	mf920922-036-p2s4	17	None
,	,	mf920922-036-p2s4	18	None
výstavba	výstavbu	mf920922-036-p2s4	19	None
shopping	shopping	mf920922-036-p2s4	20	None
centrum	center	mf920922-036-p2s4	21	None
a	a	mf920922-036-p2s4	22	None
bytový	bytovou	mf920922-036-p2s4	23	None
výstavba	výstavbu	mf920922-036-p2s4	24	None
.	.	mf920922-036-p2s4	25	None
Vítkovice	Vítkovice	mf920922-054-p3s6	1	None
proti	proti	mf920922-054-p3s6	2	None
voják	vojákům	mf920922-054-p3s6	3	None
naopak	naopak	mf920922-054-p3s6	4	None
nabrat	nabraly	mf920922-054-p3s6	5	None
sebevědomí	sebevědomí	mf920922-054-p3s6	6	None
,	,	mf920922-054-p3s6	7	None
který	které	mf920922-054-p3s6	8	None
dnes	dnes	mf920922-054-p3s6	9	None
proti	proti	mf920922-054-p3s6	10	None
Kladno	Kladnu	mf920922-054-p3s6	11	None
být	budou	mf920922-054-p3s6	12	None
moc	moc	mf920922-054-p3s6	13	None
potřebovat	potřebovat	mf920922-054-p3s6	14	None
:	:	mf920922-054-p3s6	15	None
""""	""""	mf920922-054-p3s6	16	content
zbavit	Zbavili	mf920922-054-p3s6	17	content
být	jsme	mf920922-054-p3s6	18	content
se	se	mf920922-054-p3s6	19	content
psychický	psychické	mf920922-054-p3s6	20	content
zátěž	zátěže	mf920922-054-p3s6	21	content
z	z	mf920922-054-p3s6	22	content
Košice	Košic	mf920922-054-p3s6	23	content
,	,	mf920922-054-p3s6	24	content
kde	kde	mf920922-054-p3s6	25	content
být	jsme	mf920922-054-p3s6	26	content
prohrát	prohráli	mf920922-054-p3s6	27	content
kvalitní	kvalitní	mf920922-054-p3s6	28	content
utkání	utkání	mf920922-054-p3s6	29	content
,	,	mf920922-054-p3s6	30	content
""""	""""	mf920922-054-p3s6	31	content
tvrdit	tvrdí	mf920922-054-p3s6	32	cue
vítkovický	vítkovický	mf920922-054-p3s6	33	source
asistent	asistent	mf920922-054-p3s6	34	source
Neuwirth	Neuwirth	mf920922-054-p3s6	35	source
.	.	mf920922-054-p3s6	36	None
Kořínek	Kořínek	mf920922-054-p4s3	1	None
oslabit	oslabil	mf920922-054-p4s3	2	None
mužstvo	mužstvo	mf920922-054-p4s3	3	None
zbytečný	zbytečnými	mf920922-054-p4s3	4	None
vyloučení	vyloučeními	mf920922-054-p4s3	5	None
.	.	mf920922-054-p4s3	6	None
předseda	Předseda	mf920922-056-p2s18B	1	source
Halík	Halík	mf920922-056-p2s18B	2	source
dodat	dodal	mf920922-056-p2s18B	3	cue
,	,	mf920922-056-p2s18B	4	None
že	že	mf920922-056-p2s18B	5	content
pochybovat	nepochybuje	mf920922-056-p2s18B	6	content
o	o	mf920922-056-p2s18B	7	content
platnost	platnosti	mf920922-056-p2s18B	8	content
smlouva	smlouvy	mf920922-056-p2s18B	9	content
mezi	mezi	mf920922-056-p2s18B	10	content
NHL	NHL	mf920922-056-p2s18B	11	content
a	a	mf920922-056-p2s18B	12	content
můj	naší	mf920922-056-p2s18B	13	content
federace	federací	mf920922-056-p2s18B	14	content
,	,	mf920922-056-p2s18B	15	content
který	kterou	mf920922-056-p2s18B	16	content
druhý	druhá	mf920922-056-p2s18B	17	content
strana	strana	mf920922-056-p2s18B	18	content
zpochybňovat	zpochybňuje	mf920922-056-p2s18B	19	content
.	.	mf920922-056-p2s18B	20	None
jak	Jak	mf920922-079-p2s3	1	None
sdělit	sdělil	mf920922-079-p2s3	2	cue
,	,	mf920922-079-p2s3	3	None
celý	celá	mf920922-079-p2s3	4	content
měnový	měnová	mf920922-079-p2s3	5	content
krize	krize	mf920922-079-p2s3	6	content
,	,	mf920922-079-p2s3	7	content
který	která	mf920922-079-p2s3	8	content
v	v	mf920922-079-p2s3	9	content
poslední	poslední	mf920922-079-p2s3	10	content
doba	době	mf920922-079-p2s3	11	content
v	v	mf920922-079-p2s3	12	content
ES	ES	mf920922-079-p2s3	13	content
nastat	nastala	mf920922-079-p2s3	14	content
,	,	mf920922-079-p2s3	15	content
být	je	mf920922-079-p2s3	16	content
signál	signálem	mf920922-079-p2s3	17	content
ten	toho	mf920922-079-p2s3	18	content
,	,	mf920922-079-p2s3	19	content
že	že	mf920922-079-p2s3	20	content
násilný	násilný	mf920922-079-p2s3	21	content
pokus	pokus	mf920922-079-p2s3	22	content
o	o	mf920922-079-p2s3	23	content
vytvoření	vytvoření	mf920922-079-p2s3	24	content
jeden	jedné	mf920922-079-p2s3	25	content
měna	měny	mf920922-079-p2s3	26	content
moci	nemůže	mf920922-079-p2s3	27	content
mít	mít	mf920922-079-p2s3	28	content
v	v	mf920922-079-p2s3	29	content
blízký	nejbližší	mf920922-079-p2s3	30	content
budoucnost	budoucnosti	mf920922-079-p2s3	31	content
sebemenší	sebemenší	mf920922-079-p2s3	32	content
šance	šanci	mf920922-079-p2s3	33	content
na	na	mf920922-079-p2s3	34	content
úspěch	úspěch	mf920922-079-p2s3	35	content
,	,	mf920922-079-p2s3	36	content
protože	protože	mf920922-079-p2s3	37	content
ekonomický	ekonomická	mf920922-079-p2s3	38	content
situace	situace	mf920922-079-p2s3	39	content
v	v	mf920922-079-p2s3	40	content
jednotlivý	jednotlivých	mf920922-079-p2s3	41	content
země	zemích	mf920922-079-p2s3	42	content
ES	ES	mf920922-079-p2s3	43	content
být	je	mf920922-079-p2s3	44	content
značně	značně	mf920922-079-p2s3	45	content
rozdílný	rozdílná	mf920922-079-p2s3	46	content
.	.	mf920922-079-p2s3	47	None
zloděj	ZLODĚJI	mf920922-087-p1s5B	1	None
auto	AUT	mf920922-087-p1s5B	2	None
.	.	mf920922-087-p1s5B	3	None
""""	""""	mf920922-097-p2s9	1	content
být	Je	mf920922-097-p2s9	2	content
ovšem	ovšem	mf920922-097-p2s9	3	content
pravda	pravda	mf920922-097-p2s9	4	content
,	,	mf920922-097-p2s9	5	content
že	že	mf920922-097-p2s9	6	content
se	se	mf920922-097-p2s9	7	content
jeden	jeden	mf920922-097-p2s9	8	content
služební	služební	mf920922-097-p2s9	9	content
pes	pes	mf920922-097-p2s9	10	content
poté	poté	mf920922-097-p2s9	11	content
,	,	mf920922-097-p2s9	12	content
co	co	mf920922-097-p2s9	13	content
být	byl	mf920922-097-p2s9	14	content
jeho	jeho	mf920922-097-p2s9	15	content
psovod	psovod	mf920922-097-p2s9	16	content
omráčený	omráčen	mf920922-097-p2s9	17	content
lahev	lahví	mf920922-097-p2s9	18	content
od	od	mf920922-097-p2s9	19	content
šampaňské	šampaňského	mf920922-097-p2s9	20	content
,	,	mf920922-097-p2s9	21	content
zbavit	zbavil	mf920922-097-p2s9	22	content
náhubek	náhubku	mf920922-097-p2s9	23	content
a	a	mf920922-097-p2s9	24	content
vzápětí	vzápětí	mf920922-097-p2s9	25	content
pokousat	pokousal	mf920922-097-p2s9	26	content
dva	dva	mf920922-097-p2s9	27	content
policista	policisty	mf920922-097-p2s9	28	content
a	a	mf920922-097-p2s9	29	content
jeden	jednoho	mf920922-097-p2s9	30	content
maďarský	maďarského	mf920922-097-p2s9	31	content
fanoušek	fanouška	mf920922-097-p2s9	32	content
,	,	mf920922-097-p2s9	33	content
""""	""""	mf920922-097-p2s9	34	content
dodat	dodal	mf920922-097-p2s9	35	cue
L	L	mf920922-097-p2s9	36	source
.	.	mf920922-097-p2s9	37	source
Polka	Polka	mf920922-097-p2s9	38	source
.	.	mf920922-097-p2s9	39	None
uvést	Uvedl	mf920922-130-p2s3	1	cue
,	,	mf920922-130-p2s3	2	None
že	že	mf920922-130-p2s3	3	content
při	při	mf920922-130-p2s3	4	content
útok	útocích	mf920922-130-p2s3	5	content
proti	proti	mf920922-130-p2s3	6	content
zbylý	zbylým	mf920922-130-p2s3	7	content
japonský	japonským	mf920922-130-p2s3	8	content
voják	vojákům	mf920922-130-p2s3	9	content
objevit	objevil	mf920922-130-p2s3	10	content
v	v	mf920922-130-p2s3	11	content
jeden	jednom	mf920922-130-p2s3	12	content
japonský	japonském	mf920922-130-p2s3	13	content
tábor	táboře	mf920922-130-p2s3	14	content
nedaleko	nedaleko	mf920922-130-p2s3	15	content
základna	základny	mf920922-130-p2s3	16	content
Mount	Mount	mf920922-130-p2s3	17	content
Kitanland	Kitanland	mf920922-130-p2s3	18	content
zbytek	zbytky	mf920922-130-p2s3	19	content
pečený	pečeného	mf920922-130-p2s3	20	content
lidský	lidského	mf920922-130-p2s3	21	content
maso	masa	mf920922-130-p2s3	22	content
.	.	mf920922-130-p2s3	23	None
dlouho	Dlouho	mf920923-083-p2s2	1	None
očekávaný	očekávaný	mf920923-083-p2s2	2	None
prodej	prodej	mf920923-083-p2s2	3	None
osobní	osobních	mf920923-083-p2s2	4	None
vůz	vozů	mf920923-083-p2s2	5	None
značka	značky	mf920923-083-p2s2	6	None
Tavrija	Tavrija	mf920923-083-p2s2	7	None
zahajovat	zahajuje	mf920923-083-p2s2	8	None
zítra	zítra	mf920923-083-p2s2	9	None
firma	firma	mf920923-083-p2s2	10	None
Tusakko	Tusakko	mf920923-083-p2s2	11	None
v	v	mf920923-083-p2s2	12	None
mladý	Mladé	mf920923-083-p2s2	13	None
Boleslav	Boleslavi	mf920923-083-p2s2	14	None
